ACC_x_mean,ACC_y_mean,ACC_z_mean,net_acc_mean,net_acc_std,EDA_mean,EDA_std,EDA_slope,RESP_rate,RESP_regularity,HR,IBI,RMSSD,SDNN,pNN50,lf/hf,label,focus_label,subject
35.92930450898659,-46.16693665758201,-33.566398066384025,83.78853000236052,6.084885699248222,1.456934381328605,0.0036283468100354885,0.0007286434126435527,17.630670353993324,3.9917326612153,77.22931756577408,1053.49491220572,29.54535759873393,84.76753741915161,50.455356012902925,3.2578933053513697,4,1,18
1.6023264894028415,-6.714506917844844,35.69159777122306,69.67558634052625,3.5324983060941015,1.1753662467864265,0.0022665979692896776,-0.00026157230231331117,19.57808121879555,3.9819673167530856,73.11148541033218,1048.3104545376823,156.89052433491145,146.58033750333828,66.30571474803642,3.5281538012895766,1,1,18
14.841654896276083,5.261970489608068,39.663011738110086,65.47673863452317,6.645539288956417,2.5331734509010655,0.006026256208861554,0.0002560824084366848,22.316839677035126,3.4698663382872623,74.5378204647495,549.2522389262865,89.91294475848547,160.4301137370487,83.00360815409444,6.915745470060325,3,1,18
-15.353543493233268,49.05408823681188,-40.52127760838273,72.73763195016181,6.617749715826929,2.8505473165034396,0.007441889483047417,-0.00024394729615893754,19.87797830547766,2.631739707410821,73.09883546755425,780.4552939185451,75.1987613480847,66.10565665753734,86.73156866595748,9.88690136036853,1,1,18
-22.692843871887003,-23.473964501390622,26.89943837634226,62.95873998348142,9.476422131360335,1.4631549188931172,0.007446643229069519,-0.0002665630862532458,17.203033002658124,3.3322493152747983,76.97791520668557,658.453635776145,31.942724105759588,150.9439128469252,56.48744246258387,1.089561948825,1,1,18
41.370371236819366,37.63836216986421,-47.841711365968266,43.999352710452776,9.31343129160089,1.1229314946127467,0.0019763504903659553,-0.00015355346282320203,21.145917949312434,2.785550271549011,70.47710009967456,808.7901999538303,135.65544755661034,108.31145833824792,26.32057014702241,0.7185282047778714,3,1,18
10.037074436088865,39.140567896421146,27.70800540864687,44.541648690820345,6.445946953512614,2.4120811959078727,0.0029008096610316563,0.0002716956342954226,23.758382628779017,2.8297573983677067,72.19425254916897,908.5591931661769,192.99632236228263,152.10968048001612,64.72058250656147,1.562975568818509,3,1,18
13.860636592647069,34.80966634407791,37.9011580761463,80.97976400502392,9.615277784877012,0.6391987264305863,0.0059371471900892085,-0.0007957253360299772,13.093452044507618,3.372272360788732,71.75694318958665,822.5204013268178,191.27285342016987,158.54618017720344,14.657594921524995,3.965720506064288,4,1,18
15.722267759495764,6.794178794342706,14.937360262135144,88.37463266657419,12.126602844073771,1.6459242789550905,0.005940336596182695,0.00032640966362550736,23.150387483623618,3.6207938436066356,78.16971744599435,692.0408941795804,30.006071383414785,35.766540828318796,53.58726178663873,5.454288984271854,3,1,18
-15.227879952341553,17.274476626910257,-13.32393816767857,75.31249234112931,1.9946776691502006,2.7788047281323793,0.008616888243578757,0.0005830433628672266,16.460591322691258,3.800648055173951,74.57894620856331,1089.995891593168,172.07328120049857,94.9440644692554,75.68463148408186,2.6513981476556103,3,1,18
-22.323095157377224,-7.3661395093554844,-15.923864622134168,74.43357582704132,14.012383309235071,0.24839725767267723,0.003772821941852355,0.0008548352446824789,27.313040917351568,2.694668851737777,72.13295631210818,821.5484676100343,28.216553938203724,92.69657300579979,35.664680418849954,5.385194725445462,3,1,18
18.318635825120552,-2.598686968994649,-15.601061560031603,52.580210440671124,10.730356509032456,2.3076413537763902,0.009145608094049348,0.0002532083917935104,13.009119177641091,3.5870975537936105,78.61754376193471,847.5064524321842,143.5535234870783,185.32020619299396,40.12599141659604,6.537540414082904,4,1,18
-2.51751596158838,49.423981153648526,42.867801554695276,52.70553841483661,5.526534917991684,0.9680288341160699,0.004493401448051983,0.0009377384831220042,17.581781497079383,3.7237321901399945,73.76921986453029,1039.2341743886077,182.3391964129209,133.8870392079324,32.73733627960597,1.2647893373386943,4,1,18
37.19816325334112,10.653766833421173,0.14934344284246492,83.73354883373099,4.260535750374561,1.7222802419380465,0.001559938850757879,-4.439963396172186e-05,17.762967700612414,2.5323505240144684,79.54162518595896,968.4940275713666,53.13732671697508,108.42890511256459,48.52137290478438,5.402096324805532,3,1,18
14.932262582025189,-36.55221351364003,31.701267119044104,56.430090826000054,7.577633546675728,2.217062500185499,0.0012029185465285252,0.0009561485232743696,29.679190120061335,3.5415084807460797,67.67141495020229,728.966830910583,58.9951363923979,49.23387272665749,47.21256430105684,3.09991819140748,1,1,18
-14.947119686126555,11.26051583576816,47.93968784674637,58.41151418132918,8.053278121743276,1.2145057446234648,0.00822210758364645,2.044023828325645e-05,28.171845360971588,3.2972996688722427,68.83427310158068,847.3475271948749,58.14504797683662,67.22934193181732,75.09081826505411,2.617286691995666,3,1,18
14.329016833544344,-12.197953437814668,39.7867783969474,40.28678127915869,12.214998437404956,0.5765852897325168,0.009983867450293372,-0.0005753828721414744,27.259840549456214,3.9224447080433746,68.93179703198143,579.5391517052703,72.34999583392735,72.0903514412173,13.090366317898772,2.2399759738847993,3,1,18
-42.42784233521342,18.04897150302493,-10.301637516521112,42.56190513163863,0.4743672168942151,2.4498626657541145,0.007864424174806976,0.0009980211508462877,16.529653062348146,2.753368367449326,69.07283045359857,1080.4579923431813,235.61957635963645,68.52428359405091,48.0866537838483,9.435834732041505,3,1,18
-9.321811925505585,-28.356473748383447,-19.26069281713707,65.65048765078538,11.849456818695613,2.751940918246278,0.009616922639786286,0.0005566889174436766,17.259206127151185,2.9521479461758773,71.07529490679539,835.4425952146738,241.6829927808841,89.0634088925141,64.83156933172768,4.982702379490844,1,1,18
41.77468289422386,41.62214166238806,-14.3067617502562,86.46321992539674,7.535478302180618,2.6728855874063546,0.0047119423300611765,3.368631410103967e-05,28.273644091997966,3.953028565829932,84.96574804605746,1052.9471982937134,232.40908198651218,47.39036021074618,25.204520730310094,1.118821242206511,1,1,18
17.655058129143057,6.11124339228347,-48.94348240628739,70.4894292202261,10.440221645026504,2.385651149012448,0.009317601276314463,-0.0001741495986290418,20.504289773402803,3.1943780622215963,74.44635177866309,521.4590429721056,226.91551994337456,140.3873994120668,26.004176806654584,3.6681162318861036,3,1,18
8.616653432765332,-1.3289034747267507,43.90152130401576,50.91899855227655,6.022034749670893,0.9579204119608533,0.004669672644707113,-0.0004826325220021866,27.085383121787203,3.440456189179024,76.24833230887023,990.4796416936446,220.79775042614042,54.26492877779836,57.74745616673287,2.1752635911561575,1,1,18
20.376429339323593,11.396249582819387,26.69972993217374,77.85734974415342,10.655836105770348,2.7509906250185723,0.004245097455581207,8.952072380647748e-05,19.47276730999971,3.1669327110253374,81.55770778441831,821.3596269366556,154.67347048032312,95.3149221659644,48.35263109161728,6.047184232559465,3,1,18
-4.994524743214292,16.969599606070517,-29.144069420938955,50.426022895091556,3.514557564842206,2.0744566349892204,0.0074285247024848036,-0.0007309934695667341,22.20635199769402,2.8448562828029824,88.23147166110235,562.8542062274229,135.99674810398093,174.63325783260007,53.300435058632516,6.938484272388113,1,1,18
-8.06740910880297,-17.162589440864927,-7.77758106741021,78.95141768946357,9.23105077969752,0.39491042724330266,0.047131035272027215,0.0003569153033852171,28.287727673413585,1.0102511465265531,89.69179286112444,570.8742745833608,133.87962695877553,99.29589130817061,54.89816992043508,8.14686462617949,3,0,18
-39.42589776067777,30.295637617723685,-20.358503241961124,71.99443566958284,8.296677747384186,2.9911795824941696,0.021440833044700063,0.0008168709973251666,23.800698303053125,2.0070557268624603,86.23887505418791,761.4368734218117,46.50819550714387,43.22464330102702,83.53283713936787,6.3415679914458964,1,0,18
-29.9773078694901,-39.02841306483427,-44.15824853509608,52.48229884366777,8.277716188794326,1.4494282029221117,0.0326703184807879,-0.0003340347913314243,25.138699831904795,1.6676930548667244,95.10801980309155,840.4508156762129,143.58574271142723,132.8353981510188,21.455676569326823,4.467018665668722,3,0,18
-28.38285274033604,0.483441913046633,-34.94452830991739,75.54253591986344,2.9539099894784977,1.1599475551071692,0.03969662401508004,0.00031595660175535154,20.906661522220503,1.9073824346720887,86.64345458682509,710.0594389180413,123.80483887741384,138.38177779880579,13.00959244716637,4.417104471470211,1,0,18
0.803405764728069,21.891212416546523,2.727597009076888,87.51100170271687,4.081753149472021,2.979098699526152,0.03870346092932556,0.0004207636852536019,26.018927986052496,1.2031601136510277,95.33078492784078,625.6430195495867,214.20296853158462,132.26847405277397,66.42138156971609,6.139155360308426,3,0,18
-2.834751051221943,-29.770414711868465,-16.420773167942485,70.3920619925285,6.405854338118883,1.9465156018463103,0.03379910298422685,0.0008505683905358533,18.43589218052881,1.8774244470454704,100.97960848205052,968.4914012950237,58.71701754509554,111.51037366744491,25.00641337470995,1.189487582198336,3,0,18
-38.16142193151323,44.33857901884389,-4.506700523370391,78.00987831616348,3.5302885696812916,1.5996167292586079,0.024159835401459696,-0.00010951039594138119,13.12592146506129,1.132014064175845,97.0757510160184,520.0657560274724,119.89250694149786,195.8366750649386,12.892384160352508,2.1638805648911785,2,0,18
-2.7520225411197003,-16.14112327243258,38.63898821271174,61.77443170107817,6.889622573481605,1.736586761376286,0.040737179713310256,0.0009528054941157773,25.521500206610263,1.6911987521160325,102.8818898990378,734.2221506790215,31.579067247449622,142.39279392889023,69.41868797812167,7.185209521291039,1,0,18
-25.50775544435745,-8.8479772412864,39.24403321793292,73.26073795629262,9.790630583701871,2.330001908257211,0.033936318360344005,4.184140010477628e-05,26.926830982880645,1.564201355656606,91.78991695895613,890.3999740024246,67.87886236330829,165.39661918587862,85.7858172589735,1.7209270068646894,3,0,18
-0.27438733438147267,32.940211267281995,-31.391478913553506,88.12838952181264,13.23464320524615,2.5287083880007284,0.03787170870040493,-0.00043049388060784576,21.29682808553302,1.517166088835194,91.60856566938789,917.7817839232134,216.88817707260358,93.69949942775102,19.73108704074204,3.7499484963733085,2,0,18
4.772273810326411,19.67856228331047,-11.760419315618265,64.6447235971517,14.601629260397253,2.722560123194448,0.044532542826881835,0.00030934385394375957,14.611910998912975,1.8147126799577453,107.9867432945876,774.1027586015437,57.71665571260036,125.97436236949007,86.65157125818968,5.437996523272661,3,0,18
13.988001425615856,-13.16168351474515,-29.818452596034017,40.853713606311565,10.808587392089086,1.7746360769516007,0.04017578934114147,-0.00011721651111889803,15.953143760063897,2.3686214364363836,86.87055937054915,790.8510583066936,108.16823139328416,61.286024360463514,78.38873661501744,1.978732397056562,1,0,18
-23.99758297075868,-36.031646727245835,-1.9800445542193188,41.54605809221102,2.1306879253600393,2.256893316003069,0.03429853619060753,0.0005954536425811228,21.78437350271292,1.8148663771630567,80.86336440367941,623.1655807150132,205.92823429598607,155.66638668731977,50.35774511269633,8.98039798368232,2,0,18
17.50945233596775,-35.8809957083305,14.188903131240167,67.28325051897957,10.247045946800423,0.4234508486460189,0.02050309292623982,-0.00033888606514292864,25.47657835403467,1.7842347538340806,88.83709510971352,660.7236302121981,39.24506756004577,70.3459248179744,55.237201204599515,5.976531475110115,2,0,18
-16.19647938316934,-14.118578143711858,3.617580579453751,58.77534653561706,11.588410566408697,0.45588347219928094,0.029333184695266624,-0.0003799953767471358,24.270674770090046,2.0407126252272345,83.75740726918195,870.7949747270592,36.285258127619315,183.477114782988,87.33633049663891,3.008576260931095,3,0,18
23.083460826077484,34.937206068212745,9.51030747248084,65.82453900491949,2.5767668166150006,2.9230446412536817,0.03337737401667197,-0.00019772860427452082,16.089349914700662,1.857865068263266,97.67208636898809,1027.3796390246657,41.46365926443488,102.79835947382787,33.195095038004105,9.52705663580902,2,0,18
-15.606527376832261,-25.556521746880478,47.4552603611438,71.34657448984048,8.56398516397798,1.9429231272391536,0.022786658429945466,0.00038417290049770386,16.532672372287912,2.0070777207743946,86.26487999702745,728.448440425413,180.1333284299779,133.8117213919527,74.25337020448303,7.1228383998514735,3,0,18
-42.66166358471938,32.78198675549771,-47.58278553931024,43.71289901074858,3.308169291998006,0.7330761520876301,0.030256588520583164,0.000450421506269441,24.607399876876094,1.9934665204116184,82.3704103680552,578.0898244725997,91.64300000602512,96.10563842187292,80.04284354084575,3.051185404369757,2,0,18
-7.0922693045519765,47.07204003323132,-34.1405855980144,55.14715988540391,14.063620313648737,2.6674338136938496,0.03695496425378623,-0.0008845331434447528,28.91596600489958,1.1684907162861715,75.93905564940862,891.0359988698633,247.08704094877433,69.20573014298479,56.56291590436663,5.7386694882597835,2,0,18
-45.64593265358074,-36.530046262026495,13.930905457877017,43.06880416464619,11.709480642924902,2.42658368205784,0.020056868360624654,0.0008993233561713923,27.61026627479253,1.5387992309461629,95.43502049530355,699.8982881959249,170.38683686109286,139.3447752237778,20.348817970691158,9.831114001621666,1,0,18
-43.35738374816772,27.855543345303516,33.92780640659609,67.78976441561262,4.375727884831753,1.378811186018562,0.030657496889461396,-0.0007772550682970121,25.26326102726948,1.43501877806783,85.22898477123016,860.0443624388741,23.74910827817571,59.31291216424992,47.30368278679095,1.3000213614428604,1,0,18
-36.771637146034585,6.869555321816868,-0.1288255203016675,86.50399693647188,7.012106479664542,0.6457564475071145,0.037368855278486546,0.0008981954786874027,28.30991511824065,2.010755957904429,68.9327252170766,993.4345611479598,168.8136536115744,174.91513300111276,54.32375371367753,9.842537607216531,1,0,18
47.27309514520579,-30.86233010299908,-39.87325249848165,83.23820646561501,8.955563090513907,0.23618292524752868,0.03427587086152205,0.0009242782083005391,13.37444430977633,2.2718826376557186,94.25163663288235,641.322559449987,151.33387351689657,48.18531135511015,71.36132876132802,5.03596751270269,1,0,18
-12.234683164633239,5.463594125806026,-37.284400552258155,44.76149663713535,10.41556733109995,1.9635128293473334,0.040369974176272694,0.0004265924042539584,14.503050442949784,1.3042473640152292,87.1765417724772,798.6827802716231,170.25447651640593,133.7263047705807,81.51357561105056,1.7684157006101604,2,0,18
4.9900892777621095,48.7817918576916,-19.020853032623474,68.29765667583703,0.2672719792942159,0.399666813851181,0.03504864509622126,-0.0006907108718600657,28.15111313510292,1.9750971512676463,77.88856417256616,778.788496666617,84.88798964614753,109.29698187890611,29.104414425000307,5.734089372440906,3,0,18
-27.57156677851529,-40.547898846645595,28.361313424932874,80.2116218991809,5.73162582010092,2.549383484015579,0.04606321622528611,0.0005564825824610937,29.208293884515953,2.357802960412597,95.79835420576093,979.5771572141541,213.11996452761113,141.5600212306657,10.998252829612962,9.893028660820095,2,0,18
-14.944034412139985,9.748371041701908,47.34986707181751,55.54877682462039,2.8653698806675956,1.083744641349796,0.027195920207580417,9.639201387168987e-05,13.298748985752788,1.7051478696122246,85.16023484831324,914.6530869064093,32.240347865081304,90.75314202133609,70.61884524511802,4.827445157698536,2,0,18
-26.076928438089254,42.92628837233954,11.330857734831902,82.09423817390892,9.4824602200537,0.6051154548818243,0.02966316491345103,0.0004267420689989948,23.520044294397074,1.956256400997027,83.03628107465512,734.3975240007494,194.92470514045493,196.53383654327396,13.999992281213558,2.1695841423692386,2,0,18
-24.797182382573556,-7.670798907792999,-29.274012662690517,48.83093601593348,6.2034147777283755,1.7836292381556837,0.04625079131696333,0.0005063089616581693,24.871287135673658,2.218543367295333,95.38160603993883,1080.441542178925,56.704553980354426,47.17466649703123,67.50789462673364,8.231964163441138,1,0,18
6.928293345612268,15.512719093896607,-2.6026146652412905,46.034515248379954,13.82160295175162,0.20390580434777741,0.021441447537402115,-0.00010985396898504599,15.430943371160831,1.2221695502737029,90.1545716372481,858.8422463941217,117.64224786472631,41.05915883433856,63.679259632286445,9.355627879432706,1,0,18
-32.28363272359229,0.9992438813423519,-4.364008697714816,66.3579725536777,1.8699852206846956,2.3954457198978623,0.04320052538319939,0.00020002682830816518,13.755946887621782,1.1502257372521347,82.05648629928223,899.6683842592086,166.35494088336847,65.60572394776119,49.256398616439895,5.902107497451965,2,0,18
-0.7462881867078437,17.42085675484597,-29.248578193346965,81.98862580255425,8.314724456829522,0.42168320246929714,0.024599850073445534,0.0009520612996048612,29.80113224482522,1.9073226322353722,97.39538124222618,972.8698726356488,96.02757020524531,199.69729492960622,32.038841196009656,7.4265778156608055,1,0,18
-46.28256665569233,40.380020983328436,29.580984126927603,80.28881816852626,3.5436196546901435,1.5241964402534816,0.04041893971521854,0.0008855533846064479,19.278053230920733,1.6120109603326713,105.6470488462836,814.8801783064275,166.20783970293198,106.73554436492032,89.52820426696819,4.871131702047146,1,0,18
-25.042756818896407,32.416855558029894,17.438171020291108,85.08808440725272,4.7708644832075615,1.328207425086234,0.021554744749450547,-0.00025528886831335427,16.985720622938473,2.0935654376541093,95.2590900788546,730.2370525736612,203.328534115555,76.4106405814409,71.15964226929468,7.474750656369813,3,0,18
-31.221098828931527,19.62336312768042,-2.9274519777461663,44.50414601667072,0.5826688076047115,2.1228151184580333,0.04069260532983466,-0.00043239843881478883,25.134318805028983,1.1919499168221657,85.02904273939812,531.0896336143006,41.19133050615579,154.3192923040209,76.13595830361572,8.054078199666302,1,0,18
13.408672453016955,4.38232740181239,27.775170043807663,63.3932762789546,12.274909083814281,0.7977402283869499,0.009360091140601184,0.0007454406845422618,18.273251059719975,3.608601441030121,78.5576343954795,543.2224047545243,80.24293809712967,84.29825774589112,46.29341237587493,9.765530938943703,4,1,19
-1.8622177136971985,14.182762227176696,-18.03200855582575,60.832470843432304,11.284909326408318,1.9159153044933577,0.0048752163123945615,-5.0268809503762214e-05,28.502620613665165,3.8643535293494895,70.9372578175184,700.8186610425998,60.34396333571108,70.19960600033994,25.927970284468085,6.068106653105113,1,1,19
21.347904552859802,-19.83995792719697,-38.04483509169334,52.25092133648859,14.86394077608151,1.1723621311885153,0.009161793890994994,0.0006189674876088611,24.913133962181924,3.558228635730543,72.25998230141305,506.4197892928595,69.94746910718874,101.54595214118666,37.87917410586498,9.000039306878842,3,1,19
-49.382308610902314,-36.286865863858296,-25.744281845887873,89.81403635057994,12.22077098987594,1.7182573413652604,0.005259357843254217,-0.0009494907100832308,28.032338063285028,3.9827628226380947,86.9212165960328,750.237338481448,177.38058805712225,111.84332095375774,28.662523076209546,3.4376812631196274,4,1,19
-10.228939287571038,-37.220467773975855,-31.221434843491114,47.70023134996221,14.202891548589742,2.9368163893143273,0.0029450689667276553,-0.00045920495368042657,25.72009743081815,2.9411917458212,72.79543619001177,784.0675193202521,147.15069454745498,38.20110014042264,51.1234957121216,6.8299545757917635,1,1,19
-5.474518168096218,20.02975089732388,5.386182560276694,73.88136407087686,12.51580185489393,1.6559358302608835,0.006283042060946595,0.0002308872811176703,15.605829368824505,3.7368669527606104,78.44855629629362,554.944093794424,211.3415885973387,174.00897269360684,35.418873375890655,8.989854581041575,4,1,19
33.10192421318625,-37.086293274393036,-31.82388031035709,63.2487703652834,7.277288425834001,2.902214447537815,0.001848630256976961,-0.0005911457635450646,15.212530654949573,2.9524471759949984,66.01077304945682,887.3868394350272,34.234890990640224,193.4485482113904,84.06806766399305,1.378189020127523,3,1,19
22.30232431118165,3.293675533027951,44.47334389656622,78.82015939227495,14.467318525992154,0.9540347401305129,0.0020769409587467133,-0.00024531521217034744,27.55710868031248,3.1924393487484934,78.04077905528246,931.5783145637483,124.03614972134133,153.54068524727916,84.00791753332142,6.528113778238069,4,1,19
-22.84585228642525,-7.4878931582429615,-42.49902038049698,89.23632929227817,14.257992242396009,0.6660190724191588,0.004518375795865152,0.0003246272942419527,23.335942668764723,3.4247182804579603,80.26437445213077,831.3610755466741,204.84223055323037,144.04011873876055,71.79299093183116,7.246619434034201,1,1,19
22.943107008613367,-31.989383860071218,-10.914129657220592,82.40248092841745,13.72574596749143,0.6066173961886373,0.0033907141122885964,-0.0009490163387934769,14.304257287650806,2.531438144225673,70.7014524414433,1052.9471769446172,234.20478950865834,112.75048396826993,14.916548553410012,6.018553618520784,1,1,19
46.292951540023324,33.08955213197973,38.30614925952388,54.93403176233684,0.5428097213678105,1.9385713575425856,0.002053609661392452,0.0006187418574278296,23.77523259477506,3.57210292735752,85.7690109858303,577.7868518622539,130.61844521182826,115.5868118682291,84.39867132926996,1.5786159240575266,4,1,19
-0.2900412066445952,-46.50935736067831,25.574293305911894,85.8573512644523,5.059381082139272,2.7080061346659785,0.009779053107719121,0.0002535241127673933,19.09916812109527,3.9849580060051277,75.60981030019106,732.9916737894247,206.55598187528062,66.04785342194654,53.84780335080559,1.7663539442157061,3,1,19
-18.619837055644815,-16.83734268873075,10.383781779386482,82.6924524928935,14.14081799903481,2.4230221029199672,0.0062324147181423775,0.00020252341247125358,15.72402023963997,2.54944752750294,76.9594481638259,817.9966132960758,245.2513106839966,110.11128587061847,13.058487139905344,9.199657490764674,1,1,19
38.1588573162241,33.822495948367376,-13.716736916656394,56.47552108969694,14.665578848075459,0.6922917901402452,0.0028292249894357937,-0.0004681775752544495,19.40341821111634,3.044444445038558,71.70799537175472,581.5010082073289,221.09702709906355,105.15368327733613,73.9413929169217,1.3986938486835327,4,1,19
-39.56617274626877,-39.49225024272148,12.371443343227106,56.35098177017544,10.072853362978114,2.5423923285307453,0.008413574775738085,0.0003037758045246453,21.716747424346195,3.9669287597256586,67.12648245788155,948.8022590006167,188.229540931394,60.60605907425203,72.84883534181735,3.2433465162935167,1,1,19
21.891131935334727,-44.756214151201675,-47.67485392924711,45.840111837493126,2.1335690799142273,1.6380347896640524,0.004464089690794693,0.00023456165825146234,29.468405117097188,2.9879458165688018,79.01587004222831,867.383965830136,124.0130845936977,195.1410422339561,42.030483611996004,9.769875031715252,4,1,19
21.25483466849802,13.000900067747878,-37.12710495528111,80.0865388207088,7.242358427143391,1.6017446260473545,0.008403377931608448,-0.0007406324493656078,22.797611637433643,2.867227649448428,65.58761296455116,1001.6916510007554,80.20663268536924,161.9532565804607,26.61740629127035,5.987613479504316,3,1,19
-48.991041843613445,32.466463027601634,20.55349203032793,46.65791368367432,13.68601592133262,2.6757202121933505,0.009705953245763371,0.0005714600558841011,23.766185029507646,3.2396778865759677,77.0926235731879,1025.495938436377,249.71343669314507,97.16130820129182,24.00457041713053,6.699279069201465,4,1,19
43.22034725179557,-38.71490154005757,-14.083914787781424,66.4692839879506,5.624711383894812,2.390843519311279,0.008137872106420283,-0.000825900289414071,16.66603526227065,2.8235424857604317,70.98085890999874,980.8187487658959,241.08477997641054,133.6562468119503,78.61039334838682,8.877834815259245,4,1,19
-23.789194194511865,-41.75904676257672,-8.83804225852213,53.44805721956179,11.10077657005414,1.6574448248421936,0.0010500667414296537,-0.00018198056488243975,19.53684536328615,2.6276529936270663,80.84768816727535,1093.5099693495572,53.714595587034154,57.0570756775939,84.051799075073,4.261626016076283,4,1,19
-30.758745759402693,4.418957705792238,-2.512203788076704,40.20586148409014,1.7427587159985045,2.0308784651021474,0.0020712923929693833,-0.00039451990784824956,18.62603524015198,3.530318263822463,71.09245740183009,629.4991129726318,210.53441384014798,136.54370755104222,58.19284346727326,4.29026522844644,1,1,19
14.545149639503691,-11.83954015662129,8.868680469680669,41.71415291348946,5.536961909499231,2.124359194365789,0.009844072304061868,-0.000757569453762219,13.673510237904985,3.6993518346011127,67.96858129297166,1076.0568679269356,21.146482853526535,134.94143504156148,72.73080656427527,8.869605191028548,1,1,19
46.39923207212749,23.244171330154416,23.75591460337445,71.01179563228546,5.290584699591405,0.6184228660941226,0.009067845374411087,-0.00025104605644384796,15.002177252121607,3.220721525165575,68.41221422443839,610.4589392153375,238.11015089365097,119.76712221748603,55.28834753625405,2.9846251665116736,4,1,19
18.063643358283414,-27.62215544074199,34.05131887567015,50.38829631762507,4.056725254554793,0.6972374746080321,0.001886140568987864,0.000944667651723799,29.337754972930473,2.677530603928442,74.92602838430365,734.2280938934239,68.02070258683223,110.2930979060697,75.15884307478683,9.378147353714274,4,1,19
23.1607424138479,-12.12641701280338,14.833649789510318,50.78093175155038,6.516638014838568,1.7390035508589632,0.0013890460324044228,0.0007931456025031555,12.48800084722113,3.4538716043436404,69.58167062053573,625.7619158653264,172.79983068150625,83.05026246006909,40.76253606747387,3.902295633956346,3,1,19
-13.540798872305956,-19.97233261178234,-6.507805830863823,58.74353138214809,10.482050900144106,1.917509575594911,0.009160405903291258,0.0008727996569041804,28.63870817228116,2.736432730581683,74.96011627930562,784.5442884516426,156.77663662716589,38.952693773914355,44.063201581492244,5.033814932606861,1,1,19
17.25340704866757,-4.951839688041815,-32.05220667179731,57.67279422588031,4.265166524686439,2.774468057056835,0.00554030183186351,8.117675482143287e-06,27.633355263895922,3.7087777626415925,69.70958979162707,1050.7538850479095,142.6903435701623,124.6918108622128,47.87729871997964,3.011867658562618,3,1,19
