,ACC_x_mean,ACC_y_mean,ACC_z_mean,net_acc_mean,net_acc_std,EDA_mean,EDA_std,EDA_slope,RESP_rate,RESP_regularity,HR,IBI,RMSSD,SDNN,pNN50,lf/hf,label,subject,focus_label,hr_diff,hr_center,hr_slope,hr_zscore,sdnn_diff,sdnn_slope,sdnn_zscore,acc_ratio,net_acc_mean_slope,net_acc_mean_diff,acc_vector_magnitude_mean,acc_vector_slope,hr_netacc_interaction,hr_sdnn_ratio,acc_hr_slope_diff,sdnn_netacc_ratio,eda_hr_interaction,eda_resp_ratio,hr_resp_interaction,hrv_composite,hrv_stress_index,arousal_index
10,-31.2,25.4,10.1,56.7,8.4,1.25,0.007,-2e-06,16.4,3.3,72.1,832.2,131.5,94.9,50.5,1.9,1,18,1,-1.7000000000000028,8.801470588235283,-1.749999999999996,1.236863699120539,2.4000000000000057,2.5500000000000096,-1.2191785156143253,0.14814814814814814,-0.049999999999997075,-0.8999999999999986,41.48023625776497,-0.04364957574700876,4088.0699999999997,0.7597470942070906,10.149999999999997,1.6737213108691127,90.125,0.0021212121212121214,1182.4399999999998,92.3,0.7216730038022814,1478.05
11,-30.9,25.9,9.8,56.6,8.2,1.22,0.006,0.0,16.0,3.4,70.8,847.5,134.2,96.8,51.9,1.8,4,18,1,-1.2999999999999972,7.501470588235286,-1.5000000000000075,1.0541757275211145,1.8999999999999915,2.149999999999982,-1.0378107963081997,0.1448763250883392,-0.5000000000000057,-0.10000000000000142,41.49289095736762,-0.19812422326996798,4007.2799999999997,0.7314049511218497,9.700000000000006,1.7102473196069379,86.37599999999999,0.0017647058823529412,1132.8,94.3,0.7213114754098361,1382.0159999999998
12,-32.0,25.2,9.6,57.8,8.0,1.2,0.005,-1e-06,15.7,3.5,69.5,863.3,137.1,98.4,53.2,1.7,4,18,1,-1.2999999999999972,6.2014705882352885,-1.3,0.8714877559216901,1.6000000000000085,1.749999999999993,-0.8850800853135662,0.1384083044982699,0.5499999999999995,1.1999999999999957,41.84734161210243,0.1835526771687336,4017.1,0.7063008058302763,9.3,1.70242211587505,83.39999999999999,0.0014285714285714286,1091.1499999999999,96.23333333333333,0.7177242888402626,1309.3799999999999
13,-31.4,25.6,10.0,57.0,7.8,1.18,0.004,0.0,15.4,3.6,68.3,878.5,139.8,100.1,54.5,1.6,4,18,1,-1.2000000000000028,5.001470588235286,-1.2500000000000029,0.7028527052145283,1.6999999999999886,1.6499999999999924,-0.72280370488177,0.1368421052631579,0.19999999999999782,-0.7999999999999972,41.72912651853619,0.11811778058428565,3893.1,0.6823176755013219,9.050000000000002,1.7561403200677137,80.594,0.0011111111111111111,1051.82,98.13333333333333,0.7160228898426322,1241.1476
14,-30.7,26.0,9.7,56.4,7.6,1.16,0.003,1e-06,15.1,3.7,67.2,893.0,142.5,101.7,55.8,1.5,4,18,1,-1.0999999999999943,3.9014705882352914,-1.1500000000000026,0.5482705753996311,1.6000000000000085,1.6499999999999924,-0.5700729938871365,0.1347517730496454,-0.7000000000000004,-0.6000000000000014,41.38332997717801,-0.2320058174622157,3790.08,0.6607669551547005,8.750000000000002,1.8031914573902226,77.952,0.0008108108108108108,1014.72,100.0,0.7136842105263158,1177.0752
15,-32.2,25.3,9.5,57.0,7.9,1.15,0.004,2e-06,14.9,3.8,66.4,903.6,144.3,103.0,56.7,1.4,4,18,1,-0.7999999999999972,3.101470588235294,-0.9499999999999984,0.43584720826152384,1.2999999999999972,1.4499999999999915,-0.44597929120399776,0.1385964912280702,-6.35528743231302e-15,0.6000000000000014,42.037840096750934,0.154356789107373,3784.8,0.6446601879159206,8.849999999999998,1.8070175121575875,76.36,0.0010526315789473684,989.3600000000001,101.33333333333333,0.7137907137907137,1137.7640000000001
16,-31.6,25.7,9.9,56.2,8.1,1.14,0.005,3e-06,14.7,3.9,65.7,913.2,146.0,104.2,57.5,1.3,4,18,1,-0.7000000000000028,2.4014705882352914,-0.7499999999999942,0.3374767620156793,1.2000000000000028,1.2499999999999902,-0.331431257958023,0.14412811387900354,-0.10000000000000686,-0.7999999999999972,41.91729953133909,0.2669847770805395,3692.34,0.6305182281140286,8.849999999999994,1.8540924936994219,74.898,0.001282051282051282,965.79,102.56666666666666,0.7136986301369863,1101.0005999999998
17,-30.9,26.1,10.2,55.2,8.3,1.13,0.006,4e-06,14.6,3.8,65.1,921.7,147.6,105.3,58.2,1.2,4,18,1,-0.6000000000000085,1.8014705882352828,-0.6500000000000127,0.2531592366620974,1.0999999999999943,1.1500000000000026,-0.22642889414921352,0.1503623188405797,-0.9000000000000045,-1.0,41.7140264179808,-0.16190683938507033,3593.52,0.6182336123624538,8.950000000000014,1.907608661094046,73.56299999999999,0.0015789473684210528,950.4599999999999,103.69999999999999,0.7134146341463414,1074.0197999999998
18,-32.4,25.0,9.6,56.0,8.5,1.12,0.007,5e-06,14.5,3.7,64.6,929.0,149.1,106.3,58.9,1.1,4,18,1,-0.5,1.3014705882352828,-0.550000000000009,0.18289463220078012,1.0,1.0500000000000147,-0.13097219977756808,0.15178571428571427,-0.1000000000000005,0.7999999999999972,42.03474753106054,0.058723999860727176,3617.5999999999995,0.6077140112162369,9.05000000000001,1.8982142518176026,72.352,0.0018918918918918919,936.6999999999999,104.76666666666665,0.7129443326626426,1049.104
19,-31.8,25.4,9.8,55.0,8.7,1.11,0.008,6e-06,14.4,3.6,64.2,935.0,150.5,107.2,59.5,1.0,4,18,1,-0.3999999999999915,0.9014705882352914,-0.44999999999999907,0.1266829486317275,0.9000000000000057,0.9499999999999952,-0.04506117484308664,0.15818181818181817,-0.10000000000000686,-1.0,41.86215474626216,0.07406416414068481,3531.0,0.5988805914283527,9.149999999999999,1.9490908736528934,71.26200000000001,0.0022222222222222222,924.48,105.73333333333333,0.7122923588039868,1026.1728000000003
20,-30.5,26.2,10.1,54.8,8.9,1.1,0.009,7e-06,14.3,3.5,63.9,939.0,151.8,108.0,60.0,0.9,4,18,1,-0.30000000000000426,0.6014705882352871,-0.3499999999999954,0.08452418595493655,0.7999999999999972,0.8499999999999883,0.03130418065422944,0.16240875912408761,-0.5999999999999934,-0.20000000000000284,41.45720685236766,-0.28877033934644447,3501.72,0.5916666611882716,9.249999999999996,1.970802883744473,70.29,0.0025714285714285713,913.77,106.60000000000001,0.7114624505928854,1005.1470000000002
21,-32.0,25.1,9.5,55.6,9.1,1.09,0.01,8e-06,14.2,3.4,63.7,942.0,152.9,108.7,60.4,0.8,4,18,1,-0.19999999999999574,0.40147058823529136,-0.2500000000000012,0.05641834417041024,0.7000000000000028,0.750000000000007,0.09812386671438152,0.16366906474820142,0.2999999999999983,0.8000000000000043,41.764338855056714,-0.048907945602724746,3541.7200000000003,0.5860165539464899,9.350000000000001,1.9550359360605047,69.433,0.0029411764705882353,904.54,107.33333333333333,0.7109221713538261,985.9486
22,-31.3,25.5,9.9,54.7,9.3,1.08,0.011,9e-06,14.1,3.3,63.5,945.0,154.0,109.3,60.8,0.7,4,18,1,-0.20000000000000284,0.20147058823528852,-0.20000000000000417,0.028312502385882933,0.5999999999999943,0.6499999999999937,0.15539788333736823,0.170018281535649,-0.05000000000000025,-0.8999999999999986,41.56861797077214,0.055705559202234634,3473.4500000000003,0.5809698025528838,9.500000000000005,1.9981718099054513,68.58,0.003333333333333333,895.35,108.03333333333335,0.7097402597402597,966.978
23,-30.7,26.0,10.2,54.9,9.5,1.07,0.012,1e-05,14.0,3.2,63.3,948.0,155.0,109.9,61.1,0.6,4,18,1,-0.20000000000000284,0.0014705882352856747,-0.20000000000000737,0.000206660601355629,0.6000000000000085,0.5999999999999902,0.21267189996035632,0.17304189435336978,-0.35000000000000175,0.19999999999999574,41.503373356873055,-0.1304827490918277,3475.1699999999996,0.5759781567244935,9.700000000000008,2.0018214571617223,67.731,0.00375,886.1999999999999,108.66666666666667,0.7090322580645162,948.2339999999999
24,-32.1,25.2,9.6,55.7,9.7,1.06,0.013,1.1e-05,14.0,3.1,63.1,951.0,156.0,110.4,61.4,0.5,4,18,1,-0.19999999999999574,-0.19852941176471006,-0.19999999999999465,-0.02789918118317068,0.5,0.5499999999999932,0.26040024714617904,0.1741472172351885,0.49999999999999295,0.8000000000000043,41.92385955515069,0.1776207921892814,3514.67,0.5715579658373373,9.899999999999993,1.9820466430512274,66.88600000000001,0.004193548387096774,883.4,109.26666666666665,0.7076923076923077,936.4040000000001
25,-31.5,25.6,9.8,55.9,9.9,1.05,0.014,1.2e-05,13.9,3.0,62.9,954.0,156.9,110.9,61.7,0.4,4,18,1,-0.20000000000000284,-0.3985294117647129,-0.20000000000000417,-0.05600502296769798,0.5,0.4999999999999961,0.30812859433200174,0.17710196779964224,0.49999999999999295,0.19999999999999574,41.75703533537792,0.12683098925242478,3516.1099999999997,0.5671776323969555,10.100000000000005,1.9838997856189664,66.045,0.004666666666666667,874.3100000000001,109.83333333333333,0.7068196303377948,918.0255000000001
26,-30.8,26.1,10.1,56.1,10.1,1.04,0.015,1.3e-05,13.8,2.9,62.7,957.0,157.8,111.3,62.0,0.3,4,18,1,-0.19999999999999574,-0.5985294117647086,-0.19999999999999465,-0.08411086475222429,0.3999999999999915,0.4499999999999927,0.34631127208065915,0.1800356506238859,0.19999999999999465,0.20000000000000284,41.615622066719126,-0.15411874421578314,3517.4700000000003,0.5633423129978229,10.299999999999994,1.9839571838866812,65.208,0.005172413793103448,865.2600000000001,110.36666666666667,0.7053231939163498,899.8704
27,-32.3,25.3,9.5,57.3,10.3,1.03,0.016,1.4e-05,13.7,2.8,62.5,960.0,158.6,111.7,62.2,0.2,4,18,1,-0.20000000000000284,-0.7985294117647115,-0.20000000000000417,-0.11221670653675159,0.4000000000000057,0.39999999999999564,0.38449394982931784,0.1797556719022688,0.6999999999999909,1.1999999999999957,42.114486818670834,0.17872574164645155,3581.25,0.559534462313926,10.500000000000005,1.949389145734919,64.375,0.005714285714285715,856.25,110.83333333333333,0.7042875157629256,881.9375
28,-31.7,25.7,9.7,57.5,10.5,1.02,0.017,1.5e-05,13.6,2.7,62.3,963.0,159.4,112.1,62.4,0.1,4,18,1,-0.20000000000000284,-0.9985294117647143,-0.20000000000001053,-0.14032254832127888,0.3999999999999915,0.39999999999999564,0.4226766275779752,0.1826086956521739,0.699999999999994,0.20000000000000284,41.94603676153446,0.16520734740766646,3582.25,0.5557537863001446,10.70000000000001,1.949565183485823,63.546,0.006296296296296296,847.28,111.3,0.7032622333751568,864.2256
29,-30.9,26.2,10.0,57.1,10.7,1.01,0.018,1.6e-05,13.5,2.6,62.1,966.0,160.1,112.4,62.6,0.2,4,18,1,-0.19999999999999574,-1.19852941176471,-0.19999999999999782,-0.1684283901058052,0.30000000000001137,0.3500000000000049,0.45131363588946993,0.18739054290718038,-0.09999999999999733,-0.3999999999999986,41.728287767412645,-0.19309952562909147,3545.9100000000003,0.5524910982874457,10.899999999999997,1.9684763227937598,62.721000000000004,0.006923076923076922,838.35,111.7,0.7020612117426609,846.7335
30,-32.4,25.4,9.4,58.3,10.9,1.0,0.019,1.7e-05,13.4,2.5,61.9,969.0,160.8,112.7,62.8,0.3,4,18,1,-0.20000000000000284,-1.398529411764713,-0.20000000000000417,-0.1965342318903325,0.29999999999999716,0.2999999999999951,0.4799506442009633,0.18696397941680962,0.3999999999999925,1.1999999999999957,42.228900056714714,0.1414316475901216,3608.7699999999995,0.5492457803971093,11.100000000000005,1.9331045980599557,61.9,0.0076,829.46,112.10000000000001,0.7008706467661692,829.46
31,-31.8,25.8,9.6,58.6,11.1,0.99,0.02,1.8e-05,13.3,2.4,61.7,972.0,161.5,113.0,63.0,0.4,4,18,1,-0.19999999999999574,-1.5985294117647086,-0.19999999999998194,-0.2246400736748588,0.29999999999999716,0.2999999999999824,0.5085876525124566,0.189419795221843,0.7500000000000038,0.30000000000000426,42.05995720397252,0.16583471827993848,3615.6200000000003,0.5460176942830293,11.299999999999981,1.92832761214458,61.083000000000006,0.008333333333333333,820.6100000000001,112.5,0.6996904024767802,812.4039000000001
32,-31.1,26.3,9.9,58.3,11.3,0.98,0.021,1.9e-05,13.2,2.3,61.5,975.0,162.1,113.2,63.1,0.5,4,18,1,-0.20000000000000284,-1.7985294117647115,-0.20000000000000417,-0.25274591545938613,0.20000000000000284,0.25000000000001077,0.527678991386786,0.19382504288164668,3.17764371615651e-15,-0.30000000000000426,41.91551025575139,-0.15669490048165735,3585.45,0.5432862142819239,11.500000000000005,1.941680927243895,60.269999999999996,0.009130434782608696,811.8,112.80000000000001,0.6983343615052438,795.5639999999999
33,-32.5,25.5,9.3,59.3,11.5,0.97,0.022,2e-05,13.1,2.2,61.3,978.0,162.7,113.4,63.2,0.6,4,18,1,-0.20000000000000284,-1.9985294117647143,-0.20000000000000417,-0.2808517572439134,0.20000000000000284,0.19999999999999465,0.5467703302611153,0.19392917369308602,0.3499999999999986,1.0,42.343712638359904,0.14187771719369188,3635.0899999999997,0.5405643691308256,11.700000000000005,1.9123102544298443,59.461,0.009999999999999998,803.03,113.10000000000001,0.6969883220651507,778.9390999999999
34,-31.9,25.9,9.5,59.3,11.7,0.96,0.023,2.1e-05,13.0,2.1,61.1,981.0,163.3,113.6,63.3,0.7,4,18,1,-0.19999999999999574,-2.19852941176471,-0.19999999999999782,-0.3089575990284397,0.19999999999998863,0.19999999999999465,0.5658616691354433,0.1973018549747049,0.5000000000000024,0.0,42.17428126239972,0.1293855033241584,3623.23,0.5378521079414428,11.899999999999997,1.915682935654588,58.656,0.010952380952380951,794.3000000000001,113.39999999999999,0.6956521739130433,762.528
35,-31.2,26.4,9.8,58.9,11.9,0.95,0.024,2.2e-05,12.9,2.0,60.9,984.0,163.8,113.8,63.4,0.8,4,18,1,-0.20000000000000284,-2.398529411764713,-0.19999999999999782,-0.337063440812967,0.20000000000000284,0.1999999999999883,0.5849530080097727,0.20203735144312396,-0.20000000000000417,-0.3999999999999986,42.029037581177136,-0.15733752859138816,3587.0099999999998,0.5351493801832217,12.099999999999998,1.9320882524263456,57.855,0.012,785.61,113.66666666666667,0.6947496947496947,746.3294999999999
36,-32.6,25.6,9.2,59.9,12.1,0.94,0.025,2.3e-05,12.8,1.9,60.7,987.0,164.3,113.9,63.5,0.9,4,18,1,-0.19999999999999574,-2.5985294117647086,-0.19999999999999782,-0.3651692825974933,0.10000000000000853,0.15000000000001026,0.5944986774469381,0.2020033388981636,0.3000000000000078,1.0,42.458921324028005,0.14232003081414046,3635.9300000000003,0.5329236125292045,12.299999999999997,1.9015024724290073,57.058,0.013157894736842106,776.96,113.90000000000002,0.6932440657334145,730.3424
37,-32.0,26.0,9.4,59.4,12.3,0.93,0.026,2.4e-05,12.7,1.8,60.5,990.0,164.8,114.0,63.6,1.0,4,18,1,-0.20000000000000284,-2.7985294117647115,-0.20000000000000737,-0.39327512438202067,0.09999999999999432,0.09999999999998144,0.6040443468841021,0.2070707070707071,0.2499999999999949,-0.5,42.28900566341091,0.12998404111688994,3593.7,0.5307017497306864,12.500000000000009,1.9191918868822917,56.265,0.014444444444444444,768.3499999999999,114.13333333333334,0.6917475728155339,714.5654999999999
38,-31.3,26.5,9.7,58.5,12.5,0.92,0.027,2.5e-05,12.6,1.7,60.3,993.0,165.2,114.1,63.7,1.1,4,18,1,-0.20000000000000284,-2.9985294117647143,-0.20000000000000737,-0.42138096616654797,0.09999999999999432,0.09999999999998144,0.6135900163212661,0.21367521367521367,-0.7000000000000131,-0.8999999999999986,42.142970944156275,-0.1579751899358618,3527.5499999999997,0.5284837815207382,12.700000000000008,1.9504273170867126,55.476,0.015882352941176472,759.78,114.33333333333331,0.690677966101695,698.9975999999999
39,-32.7,25.7,9.1,59.5,12.7,0.91,0.028,2.6e-05,12.5,1.6,60.1,996.0,165.6,114.2,63.8,1.2,4,18,1,-0.19999999999999574,-3.19852941176471,-0.19999999999999465,-0.44948680795107426,0.10000000000000853,0.1000000000000005,0.6231356857584315,0.2134453781512605,0.0499999999999939,1.0,42.57452289809012,0.14275861733960438,3575.9500000000003,0.5262696976683915,12.899999999999993,1.9193276988348287,54.691,0.017499999999999998,751.25,114.53333333333335,0.6896135265700484,683.6375
40,-32.1,26.1,9.3,58.9,12.9,0.9,0.029,2.7e-05,12.4,1.5,59.9,999.0,166.0,114.3,63.9,1.3,4,18,1,-0.20000000000000284,-3.398529411764713,-0.20000000000000737,-0.47759264973560156,0.09999999999999432,0.1000000000000005,0.6326813551955954,0.21901528013582344,0.19999999999999782,-0.6000000000000014,42.40412715762465,0.1305781067341828,3528.1099999999997,0.5240594879784822,13.100000000000009,1.9405772166285702,53.91,0.019333333333333334,742.76,114.73333333333333,0.6885542168674699,668.4839999999999
41,-31.4,26.6,9.6,58.0,13.1,0.89,0.03,2.8e-05,12.3,1.4,59.7,1002.0,166.4,114.4,64.0,1.4,4,18,1,-0.19999999999999574,-3.5985294117647086,-0.19999999999999782,-0.5056984915201279,0.10000000000000853,0.10000000000001322,0.6422270246327608,0.22586206896551725,-0.7499999999999942,-0.8999999999999986,42.257307060436304,-0.15860791882690958,3462.6000000000004,0.5218531422914935,13.299999999999997,1.9724137590963147,53.133,0.02142857142857143,734.3100000000001,114.93333333333334,0.6875,653.5359000000001
42,-32.8,25.8,9.0,59.0,13.3,0.88,0.031,2.9e-05,12.2,1.3,59.5,1005.0,166.7,114.4,64.1,1.5,4,18,1,-0.20000000000000284,-3.7985294117647115,-0.20000000000000417,-0.5338043333046552,0.0,0.05000000000000343,0.6422270246327608,0.22542372881355932,0.0499999999999939,1.0,42.690514168840835,0.14319350560809327,3510.5,0.5201048905585237,13.500000000000005,1.938983017983339,52.36,0.023846153846153847,725.9,115.06666666666668,0.68626274745051,638.7919999999999
43,-32.2,26.2,9.2,58.4,13.5,0.87,0.032,3e-05,12.1,1.2,59.3,1008.0,167.0,114.5,64.2,1.6,4,18,1,-0.20000000000000284,-3.9985294117647143,-0.20000000000000417,-0.5619101750891825,0.09999999999999432,0.05000000000000343,0.6517726940699248,0.23116438356164384,0.19999999999999782,-0.6000000000000014,42.51964251966378,0.13116772961374115,3463.12,0.5179039256078259,13.700000000000005,1.9606164047839658,51.590999999999994,0.02666666666666667,717.53,115.23333333333333,0.6856287425149701,624.2511
44,-31.5,26.7,9.5,57.5,13.7,0.86,0.033,3.1e-05,12.0,1.1,59.1,1011.0,167.3,114.5,64.3,1.7,4,18,1,-0.19999999999999574,-4.19852941176471,-0.20000000000000737,-0.5900160168737087,0.0,0.04999999999999072,0.6517726940699248,0.2382608695652174,-0.7499999999999974,-0.8999999999999986,42.372042669666044,-0.15923574958739262,3398.25,0.5161572007322516,13.900000000000007,1.9913043131947077,50.826,0.03,709.2,115.36666666666667,0.6843992827256425,609.912
45,-32.9,25.9,8.9,58.5,13.9,0.85,0.034,3.2e-05,11.9,1.0,58.9,1014.0,167.6,114.6,64.4,1.8,4,18,1,-0.20000000000000284,-4.398529411764713,-0.20000000000001372,-0.6181218586582361,0.09999999999999432,0.04999999999999072,0.6613183635070888,0.23760683760683762,0.0499999999999939,1.0,42.80689196846694,0.14362472440157262,3445.65,0.5139616010998115,14.100000000000014,1.9589743254876184,50.065,0.034,700.91,115.53333333333335,0.6837708830548926,595.7735
46,-32.3,26.3,9.1,57.9,14.1,0.84,0.035,3.3e-05,11.8,0.9,58.7,1017.0,167.9,114.6,64.5,1.9,4,18,1,-0.19999999999999574,-4.598529411764709,-0.1999999999999883,-0.6462277004427623,0.0,0.05000000000000343,0.6613183635070888,0.24352331606217617,0.1999999999999883,-0.6000000000000014,42.63554854813058,0.13175293923226508,3398.73,0.5122164004169599,14.299999999999988,1.9792745772146014,49.308,0.03888888888888889,692.6600000000001,115.66666666666667,0.6825491363907087,581.8344000000001
47,-31.6,26.8,9.4,57.0,14.3,0.83,0.036,3.4e-05,11.7,0.8,58.5,1020.0,168.1,114.7,64.6,2.0,4,18,1,-0.20000000000000284,-4.7985294117647115,-0.20000000000001053,-0.6743335422272897,0.10000000000000853,0.049999999999997075,0.6708640329442541,0.25087719298245614,-0.7500000000000038,-0.8999999999999986,42.487174535381854,-0.1598587165425456,3334.5,0.5100261507408357,14.50000000000001,2.0122806664512165,48.555,0.04499999999999999,684.4499999999999,115.8,0.6823319452706723,568.0935
48,-33.0,26.0,8.8,58.0,14.5,0.82,0.037,3.5e-05,11.6,0.7,58.3,1023.0,168.3,114.7,64.7,2.1,4,18,1,-0.20000000000000284,-4.998529411764714,-0.19999999999999782,-0.702439384011817,0.0,0.05000000000002249,0.6708640329442541,0.25,0.0499999999999939,1.0,42.9236531530111,0.1440523024402632,3381.3999999999996,0.5082824715930037,14.699999999999998,1.9775861728002386,47.806,0.05285714285714286,676.28,115.89999999999999,0.6815210932857991,554.5495999999999
49,-32.4,26.4,9.0,57.4,14.7,0.81,0.038,3.6e-05,11.5,0.6,58.1,1026.0,168.5,114.8,64.8,2.2,4,18,1,-0.19999999999999574,-5.19852941176471,-0.19999999999999146,-0.7305452257963433,0.09999999999999432,0.05000000000000343,0.6804097023814182,0.25609756097560976,0.19999999999999782,-0.6000000000000014,42.75184206557654,0.13233376509734462,3334.94,0.5060975565670945,14.899999999999991,1.999999965156795,47.06100000000001,0.06333333333333334,668.15,116.03333333333335,0.6813056379821958,541.2015000000001
50,-31.7,26.9,9.3,56.5,14.9,0.8,0.039,3.7e-05,11.4,0.5,57.9,1029.0,168.7,114.8,64.9,2.3,4,18,1,-0.20000000000000284,-5.398529411764713,-0.200000000000001,-0.7586510675808706,0.0,0.05000000000000343,0.6804097023814182,0.26371681415929205,-0.7500000000000038,-0.8999999999999986,42.602699444988225,-0.1604768540114418,3271.35,0.5043553963035244,15.100000000000001,2.031858371117551,46.32,0.078,660.0600000000001,116.13333333333333,0.6804979253112033,528.048
